date,account,daily_pnl,trade_count,avg_size_usd,total_fees,win_rate,long_ratio,net_pnl,value,classification,sentiment_binary,risk_segment,frequency_segment,performance_segment
2025-02-14,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,27.247838,11,810.7781818181818,2.6755660000000003,1.0,0.0,24.572272,48,Neutral,Neutral,High Risk,Infrequent,Inconsistent
2025-02-14,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,414.739367,35,6827.309428571428,46.832161,0.9428571428571428,0.3428571428571428,367.907206,48,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-02-14,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-1818.156466,64,1290.91125,27.418576,0.015625,0.984375,-1845.575042,48,Neutral,Neutral,Low Risk,Frequent,Inconsistent
2025-02-15,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,64.653448,8,137.5,0.384994,1.0,0.125,64.26845399999999,50,Neutral,Neutral,Low Risk,Infrequent,Consistent Winner
2025-02-15,0x2c229d22b100a7beb69122eed721cee9b24011dd,590.06989,32,953.5471875,6.429698,1.0,0.0,583.640192,50,Neutral,Neutral,Low Risk,Infrequent,Inconsistent
2025-02-15,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,231.07204,5,523.7560000000001,0.6399130000000001,1.0,0.4,230.432127,50,Neutral,Neutral,Low Risk,Infrequent,Inconsistent
2025-02-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3884.003246,13,25874.26923076923,100.909643,1.0,0.9230769230769232,3783.093603,50,Neutral,Neutral,High Risk,Infrequent,Consistent Winner
2025-02-15,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,462.740727,19,2867.5436842105264,11.554061,1.0,0.0,451.186666,50,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-02-15,0x8170715b3b381dffb7062c0298972d4727a0a63b,35346.87108,161,2596.0268322981365,107.507424,0.9565217391304348,0.3105590062111801,35239.363655999994,50,Neutral,Neutral,Low Risk,Frequent,Inconsistent
2025-02-15,0x8477e447846c758f5a675856001ea72298fd9cb5,49.98382900000001,9,437.9866666666667,1.379656,0.3333333333333333,1.0,48.60417300000001,50,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-02-15,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,590.52379,115,1625.1253913043477,35.66484,0.9739130434782608,0.2434782608695652,554.8589499999999,50,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-02-15,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,3822.79759,54,2514.8016666666667,27.739653,1.0,0.8518518518518519,3795.057937,50,Neutral,Neutral,Low Risk,Frequent,Inconsistent
2025-02-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,59.664989,4,274.3225,0.384047,1.0,0.5,59.280942,54,Neutral,Neutral,Low Risk,Infrequent,Consistent Winner
2025-02-16,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,278.922501,27,394.3548148148148,3.5775550000000003,0.6296296296296297,1.0,275.344946,54,Neutral,Neutral,Low Risk,Infrequent,Inconsistent
2025-02-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,314.96786,11,18195.275454545455,60.044399,1.0,0.6363636363636364,254.92346099999995,54,Neutral,Neutral,High Risk,Infrequent,Consistent Winner
2025-02-16,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,14.54605,1,860.35,0.289078,1.0,0.0,14.256972,54,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-02-16,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,559.647247,34,1618.660294117647,16.510317999999998,1.0,0.0,543.136929,54,Neutral,Neutral,High Risk,Infrequent,Inconsistent
2025-02-16,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,819.9958,228,674.9072368421052,11.520179,0.8552631578947368,0.3815789473684211,808.475621,54,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-02-16,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,321.733978,44,1032.2147727272727,15.896083,0.8636363636363636,0.1590909090909091,305.837895,54,Neutral,Neutral,Low Risk,Frequent,Inconsistent
2025-02-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,115.824682,18,252.4338888888889,1.590325,1.0,0.5,114.234357,51,Neutral,Neutral,Low Risk,Infrequent,Consistent Winner
2025-02-17,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,19.482565,7,192.78285714285715,0.453416,0.7142857142857143,0.7142857142857143,19.029149,51,Neutral,Neutral,Low Risk,Infrequent,Inconsistent
2025-02-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1204.110761,5,43798.71,65.69806299999999,1.0,0.6,1138.412698,51,Neutral,Neutral,High Risk,Infrequent,Consistent Winner
2025-02-17,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,64.346683,17,1573.0170588235294,8.022379,1.0,0.0,56.324304,51,Neutral,Neutral,High Risk,Infrequent,Inconsistent
2025-02-17,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,303.11202,119,714.5785714285714,10.203307,0.9915966386554622,0.0336134453781512,292.908713,51,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-02-17,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,111.696584,76,1365.533947368421,33.374124,0.631578947368421,0.3947368421052631,78.32245999999998,51,Neutral,Neutral,Low Risk,Frequent,Inconsistent
2025-02-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,45.659497,7,321.22285714285715,0.485457,1.0,0.5714285714285714,45.174040000000005,47,Neutral,Neutral,Low Risk,Infrequent,Consistent Winner
2025-02-18,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,336.64107,20,322.89099999999996,2.04982,1.0,0.65,334.59125,47,Neutral,Neutral,Low Risk,Infrequent,Inconsistent
2025-02-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1670.219701,14,22888.02571428571,96.129701,1.0,0.5714285714285714,1574.09,47,Neutral,Neutral,High Risk,Infrequent,Consistent Winner
2025-02-18,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3112.721339,127,1241.368661417323,33.051106,0.8346456692913385,0.1181102362204724,3079.6702330000003,47,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-02-18,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,3981.044269,27,3873.025185185185,9.224694,1.0,0.0,3971.819575,47,Neutral,Neutral,High Risk,Infrequent,Inconsistent
2025-02-18,0x8477e447846c758f5a675856001ea72298fd9cb5,950.815596,21,467.4771428571429,3.435942,1.0,1.0,947.379654,47,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-02-18,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,3455.116708,148,1316.5200675675676,17.45834,1.0,0.1891891891891892,3437.658368,47,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-02-18,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,73677.453556,264,2654.748446969697,170.298756,1.0,1.0,73507.15479999999,47,Neutral,Neutral,High Risk,Infrequent,Inconsistent
2025-02-18,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,3935.153067,301,1369.1893355481727,126.972766,0.8305647840531561,0.1495016611295681,3808.180301,47,Neutral,Neutral,Low Risk,Frequent,Inconsistent
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,20.62415,7,565.3328571428572,1.385065,1.0,0.1428571428571428,19.239085,44,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-02-19,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,89.261197,8,348.59125,0.3971449999999999,0.75,0.625,88.864052,44,Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-02-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3512.211908,23,19235.269130434783,132.723348,1.0,0.7391304347826086,3379.48856,44,Fear,Fear,High Risk,Infrequent,Consistent Winner
2025-02-19,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,770.462266,208,740.5679326923077,42.448711,0.7403846153846154,0.966346153846154,728.013555,44,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-02-19,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,1280.609558,134,2230.0830597014924,57.07240099999999,1.0,0.0,1223.537157,44,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-02-19,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,3350.218775,26,3712.4453846153847,33.783232,1.0,1.0,3316.4355429999996,44,Fear,Fear,High Risk,Infrequent,Inconsistent
2025-02-19,0xbaaaf6571ab7d571043ff1e313a9609a10637864,31.42038,2,29.38,0.019743,1.0,0.0,31.400637000000003,44,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-02-19,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,5930.986467,232,1801.2014224137931,132.086587,0.9913793103448276,0.0129310344827586,5798.89988,44,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-02-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,278.142839,26,624.1880769230769,5.071983,1.0,0.1538461538461538,273.070856,49,Neutral,Neutral,Low Risk,Infrequent,Consistent Winner
2025-02-20,0x2c229d22b100a7beb69122eed721cee9b24011dd,3057.28245,141,3012.4841134751773,114.819549,0.9361702127659576,0.0,2942.4629010000003,49,Neutral,Neutral,Low Risk,Infrequent,Inconsistent
2025-02-20,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,168.023469,11,379.39363636363635,1.402225,1.0,0.4545454545454545,166.62124400000002,49,Neutral,Neutral,Low Risk,Infrequent,Inconsistent
2025-02-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1829.292797,40,17007.095250000002,204.085124,1.0,0.8,1625.207673,49,Neutral,Neutral,High Risk,Infrequent,Consistent Winner
2025-02-20,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1701.216421,64,1129.8067187499998,13.26604,1.0,0.796875,1687.950381,49,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-02-20,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2866.872677,443,1079.7816930022573,66.356029,1.0,0.0,2800.516648,49,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-02-20,0xbaaaf6571ab7d571043ff1e313a9609a10637864,35262.804627,185,3421.6945405405404,212.692347,1.0,0.0,35050.11228,49,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-02-20,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,819.221222,81,1211.4501234567902,32.951798,0.7654320987654321,0.6666666666666666,786.2694240000001,49,Neutral,Neutral,Low Risk,Frequent,Inconsistent
2025-02-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,591.659533,61,304.4129508196721,5.844959,1.0,0.4426229508196721,585.814574,55,Greed,Greed,Low Risk,Infrequent,Consistent Winner
2025-02-21,0x2c229d22b100a7beb69122eed721cee9b24011dd,8502.805925,26,3406.2234615384614,28.218395,1.0,0.0,8474.58753,55,Greed,Greed,Low Risk,Infrequent,Inconsistent
2025-02-21,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,-350.632694,5,122.512,0.205813,0.0,0.0,-350.838507,55,Greed,Greed,Low Risk,Infrequent,Inconsistent
2025-02-21,0x430f09841d65beb3f27765503d0f850b8bce7713,82117.04336,255,1500.5277647058824,38.391857,1.0,0.0,82078.651503,55,Greed,Greed,Low Risk,Frequent,Consistent Winner
2025-02-21,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,165.776644,12,231.1883333333333,0.932144,0.9166666666666666,0.5,164.8445,55,Greed,Greed,Low Risk,Infrequent,Inconsistent
2025-02-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5993.575314,8,86750.05375,208.20012,1.0,1.0,5785.375193999999,55,Greed,Greed,High Risk,Infrequent,Consistent Winner
2025-02-21,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2720.828056,149,955.5982550335568,28.28728,0.8120805369127517,0.3959731543624161,2692.540776,55,Greed,Greed,Low Risk,Frequent,Consistent Winner
2025-02-21,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,8995.13393,8,15859.55,12.687639,1.0,0.0,8982.446291,55,Greed,Greed,High Risk,Infrequent,Inconsistent
2025-02-21,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,3417.71341,341,1480.6090615835776,57.569419,1.0,0.0,3360.143991,55,Greed,Greed,Low Risk,Frequent,Consistent Winner
2025-02-21,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,3056.449155,31,4621.40129032258,50.142185999999995,1.0,1.0,3006.306969,55,Greed,Greed,High Risk,Infrequent,Inconsistent
2025-02-21,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,4483.141317,116,1620.5788793103447,27.048373,1.0,0.9482758620689656,4456.092944,55,Greed,Greed,Low Risk,Frequent,Inconsistent
2025-02-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,369.396398,17,467.5282352941177,2.551663,0.9411764705882352,0.5294117647058824,366.844735,49,Neutral,Neutral,Low Risk,Infrequent,Consistent Winner
2025-02-22,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,31.523152,5,387.144,0.650398,0.4,0.0,30.872754,49,Neutral,Neutral,Low Risk,Infrequent,Inconsistent
2025-02-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1287.143384,52,16563.64519230769,258.392821,1.0,0.0,1028.750563,49,Neutral,Neutral,High Risk,Infrequent,Consistent Winner
2025-02-22,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1437.17482,82,1588.756219512195,21.13911,0.975609756097561,0.4634146341463415,1416.03571,49,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-02-22,0x8477e447846c758f5a675856001ea72298fd9cb5,-80.922744,1,635.37,0.222378,0.0,1.0,-81.145122,49,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-02-22,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,101.062904,20,1368.176,4.393118,1.0,0.0,96.669786,49,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-02-22,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,5628.488702,93,1613.518924731183,52.520002,1.0,1.0,5575.968699999999,49,Neutral,Neutral,High Risk,Infrequent,Inconsistent
2025-02-22,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,15074.26913,40,9390.71275,96.569944,0.9,0.0,14977.699186,49,Neutral,Neutral,High Risk,Infrequent,Inconsistent
2025-02-22,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1391.928432,41,1216.905853658537,17.462582,1.0,0.5609756097560976,1374.4658499999998,49,Neutral,Neutral,Low Risk,Frequent,Inconsistent
2025-02-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,39.91436,9,386.2155555555556,1.216576,1.0,0.3333333333333333,38.697784,50,Neutral,Neutral,Low Risk,Infrequent,Consistent Winner
2025-02-23,0x39cef799f8b69da1995852eea189df24eb5cae3c,2.9205,1,7204.87,0.720487,1.0,0.0,2.200013,50,Neutral,Neutral,High Risk,Frequent,Inconsistent
2025-02-23,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,122.057796,7,369.9928571428572,0.690269,0.7142857142857143,0.8571428571428571,121.367527,50,Neutral,Neutral,Low Risk,Infrequent,Inconsistent
2025-02-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,109.68322,13,6149.547692307692,23.983231,0.5384615384615384,0.4615384615384615,85.699989,50,Neutral,Neutral,High Risk,Infrequent,Consistent Winner
2025-02-23,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1001.205386,99,1518.4940404040403,17.975362,0.98989898989899,0.0101010101010101,983.230024,50,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-02-23,0x8477e447846c758f5a675856001ea72298fd9cb5,63.922728,1,1044.84,0.365692,1.0,1.0,63.557036,50,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-02-23,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,8934.09502,88,2278.3786363636364,70.174004,1.0,1.0,8863.921016,50,Neutral,Neutral,High Risk,Infrequent,Inconsistent
2025-02-23,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,383.135241,25,1391.1791999999998,12.172808,1.0,0.48,370.962433,50,Neutral,Neutral,Low Risk,Frequent,Inconsistent
2025-02-24,0x083384f897ee0f19899168e3b1bec365f52a9012,10152.12224,31,25810.44741935484,280.043348,1.0,1.0,9872.078892,49,Neutral,Neutral,High Risk,Frequent,Inconsistent
2025-02-24,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1129.848926,52,1726.2109615384616,31.41702,1.0,0.0,1098.431906,49,Neutral,Neutral,Low Risk,Frequent,Inconsistent
2025-02-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,180.244855,27,212.59666666666664,2.009028,1.0,1.0,178.235827,49,Neutral,Neutral,Low Risk,Infrequent,Consistent Winner
2025-02-24,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,437.185458,12,589.6541666666667,2.0175099999999997,0.9166666666666666,0.6666666666666666,435.167948,49,Neutral,Neutral,Low Risk,Infrequent,Inconsistent
2025-02-24,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,856.4737299999999,7,2982.7028571428573,7.307616,1.0,0.0,849.1661139999999,49,Neutral,Neutral,High Risk,Frequent,Consistent Winner
2025-02-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1925.839355,5,52379.326,78.56899,1.0,0.0,1847.270365,49,Neutral,Neutral,High Risk,Infrequent,Consistent Winner
2025-02-24,0x8477e447846c758f5a675856001ea72298fd9cb5,1282.097568,38,1003.2994736842104,13.343871,0.9210526315789472,0.868421052631579,1268.753697,49,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-02-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,10841.97075,126,1643.0027777777775,72.45636400000001,1.0,1.0,10769.514386,49,Neutral,Neutral,High Risk,Infrequent,Inconsistent
2025-02-24,0xbaaaf6571ab7d571043ff1e313a9609a10637864,22037.667762,1824,1547.1497971491228,461.452001,1.0,0.0,21576.215761,49,Neutral,Neutral,Low Risk,Frequent,Consistent Winner
2025-02-24,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-10373.274402,405,939.7335061728396,113.992814,0.2716049382716049,0.0,-10487.267216,49,Neutral,Neutral,Low Risk,Frequent,Inconsistent
2025-02-25,0x083384f897ee0f19899168e3b1bec365f52a9012,115445.395538,93,19508.348494623657,447.496739,1.0,1.0,114997.898799,25,Fear,Fear,High Risk,Frequent,Inconsistent
2025-02-25,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-6820.76955,1,82910.81,29.018782,0.0,0.0,-6849.788332,25,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-02-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,154.1899,12,861.5966666666667,3.618704,1.0,0.4166666666666667,150.571196,25,Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-02-25,0x2c229d22b100a7beb69122eed721cee9b24011dd,169.617628,18,682.3705555555556,4.176287,0.8333333333333334,0.0,165.441341,25,Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-02-25,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,3455.584856,84,455.95095238095234,10.01323,0.8333333333333334,0.6666666666666666,3445.571626,25,Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-02-25,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,11271.895074,114,1415.5490350877192,56.480359,1.0,0.0,11215.414715,25,Fear,Fear,High Risk,Frequent,Consistent Winner
2025-02-25,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,81776.7151,136,1924.102132352941,25.120968,1.0,1.0,81751.594132,25,Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-02-25,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3622.625641,76,1264.8392105263158,15.951437,1.0,0.1973684210526315,3606.674203999999,25,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-02-25,0x8170715b3b381dffb7062c0298972d4727a0a63b,8698.883848,39,641.0223076923077,2.39996,1.0,1.0,8696.483887999999,25,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-02-25,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,826.548369,54,1395.9403703703704,6.7290209999999995,1.0,0.0,819.819348,25,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-02-25,0xbaaaf6571ab7d571043ff1e313a9609a10637864,5672.328492,617,6660.440097244733,223.968781,0.899513776337115,0.0,5448.359711,25,Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-02-25,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2862.0629,15,710.7533333333333,1.066128,1.0,1.0,2860.996772,25,Fear,Fear,High Risk,Infrequent,Inconsistent
2025-02-25,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-23384.358492,879,1474.7347326507395,414.231972,0.5073947667804323,0.3185437997724687,-23798.590464,25,Fear,Fear,Low Risk,Frequent,Inconsistent
2025-02-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,64.59776,15,159.2673333333333,0.836137,0.8666666666666667,1.0,63.76162299999999,21,Extreme Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-02-26,0x2c229d22b100a7beb69122eed721cee9b24011dd,25.30602,9,88.37111111111112,0.278366,1.0,0.0,25.027654,21,Extreme Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-02-26,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-200.798196,15,759.678,3.648848,0.2,0.1333333333333333,-204.447044,21,Extreme Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-02-26,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,22137.551238,50,8442.721599999999,147.74759799999998,1.0,0.0,21989.80364,21,Extreme Fear,Fear,High Risk,Frequent,Consistent Winner
2025-02-26,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,8230.0,1,23710.0,2.27616,1.0,1.0,8227.72384,21,Extreme Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-02-26,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,5303.037252,81,2082.889506172839,40.025724,0.9876543209876544,0.9876543209876544,5263.011528,21,Extreme Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-02-26,0x8170715b3b381dffb7062c0298972d4727a0a63b,2225.835732,1,4999.92,0.479992,1.0,1.0,2225.35574,21,Extreme Fear,Fear,Low Risk,Frequent,Inconsistent
2025-02-26,0x8477e447846c758f5a675856001ea72298fd9cb5,108.13869,1,5107.64,1.787674,1.0,0.0,106.351016,21,Extreme Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-02-26,0xbaaaf6571ab7d571043ff1e313a9609a10637864,23589.520054,470,7136.707680851064,340.63928899999996,1.0,0.0,23248.880765,21,Extreme Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-02-26,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-871.275,1,22143.25,7.750137,0.0,0.0,-879.025137,21,Extreme Fear,Fear,High Risk,Infrequent,Inconsistent
2025-02-26,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2617.069579,205,1360.6255609756097,85.718188,0.7804878048780488,0.8829268292682927,2531.351391,21,Extreme Fear,Fear,Low Risk,Frequent,Inconsistent
2025-02-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,71.919819,14,691.6085714285715,3.06753,0.9285714285714286,0.5,68.852289,10,Extreme Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-02-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-195.841458,5,259.006,0.435127,0.2,0.2,-196.276585,10,Extreme Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-02-27,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,503.31943,4,12630.085,17.682113,1.0,0.0,485.637317,10,Extreme Fear,Fear,High Risk,Frequent,Consistent Winner
2025-02-27,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,8517.7655,13,2059.193846153846,2.569862,1.0,1.0,8515.195638,10,Extreme Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-02-27,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-48309.15376,25,24339.0988,150.379615,0.0,0.0,-48459.533375,10,Extreme Fear,Fear,High Risk,Infrequent,Inconsistent
2025-02-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2886.786952,358,1471.708184357542,128.346922,0.6005586592178771,0.9078212290502792,2758.44003,10,Extreme Fear,Fear,Low Risk,Frequent,Inconsistent
2025-02-28,0x083384f897ee0f19899168e3b1bec365f52a9012,115287.0,1,685200.0,68.52,1.0,1.0,115218.48,16,Extreme Fear,Fear,High Risk,Frequent,Inconsistent
2025-02-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-3425.450348,29,1981.5089655172417,19.632312,0.896551724137931,0.0,-3445.08266,16,Extreme Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-02-28,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,933.170538,30,534.2379999999999,4.557297999999999,0.8666666666666667,0.6666666666666666,928.61324,16,Extreme Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-02-28,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,22299.186495,72,14199.365833333331,357.823997,1.0,0.0,21941.362498,16,Extreme Fear,Fear,High Risk,Frequent,Consistent Winner
2025-02-28,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,15700.5,2,9984.0,1.916926,1.0,1.0,15698.583074,16,Extreme Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-02-28,0x8170715b3b381dffb7062c0298972d4727a0a63b,3309.75,7,714.2857142857143,0.479998,1.0,1.0,3309.270002,16,Extreme Fear,Fear,Low Risk,Frequent,Inconsistent
2025-02-28,0x8477e447846c758f5a675856001ea72298fd9cb5,268.367925,10,1291.285,4.519487,1.0,0.9,263.848438,16,Extreme Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-02-28,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,1011.258943,62,1443.5774193548389,14.197267,0.9838709677419356,0.2096774193548387,997.061676,16,Extreme Fear,Fear,Low Risk,Frequent,Consistent Winner
2025-02-28,0xb899e522b5715391ae1d4f137653e7906c5e2115,-72.202951,5,507.584,0.888269,0.0,0.0,-73.09121999999999,16,Extreme Fear,Fear,High Risk,Frequent,Inconsistent
2025-02-28,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,67549.306122,55,5839.890545454545,101.669373,1.0,1.0,67447.636749,16,Extreme Fear,Fear,High Risk,Infrequent,Inconsistent
2025-02-28,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2642.770468,134,1546.6641044776118,62.175815,1.0,0.5,2580.594653,16,Extreme Fear,Fear,Low Risk,Frequent,Inconsistent
2025-03-01,0x083384f897ee0f19899168e3b1bec365f52a9012,9482.221441,36,1863.9805555555556,3.355145,1.0,1.0,9478.866296,20,Extreme Fear,Fear,High Risk,Frequent,Inconsistent
2025-03-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,557.9358,14,619.3621428571429,3.034869,1.0,0.0,554.900931,20,Extreme Fear,Fear,Low Risk,Infrequent,Consistent Winner
2025-03-01,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,109.593094,18,828.6438888888889,4.231837,0.6666666666666666,0.2222222222222222,105.361257,20,Extreme Fear,Fear,Low Risk,Infrequent,Inconsistent
2025-03-01,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,446.358633,16,1417.66875,6.804800999999999,1.0,1.0,439.553832,20,Extreme Fear,Fear,Low Risk,Frequent,Inconsistent
